postcode,p6_kwh_2023,p6_kwh_productie_2023,p6_gasm3_2023,p6_gas_aansluitingen_2023,p6_grondbeslag_m2,pc6_gemiddelde_woz_waarde_woning,pc6_eigendomssituatie_perc_koop,pc6_eigendomssituatie_perc_huur,pc6_eigendomssituatie_aantal_woningen_corporaties,buurtcode,wijkcode,gemeentecode,oppervlakte,woningequivalent,gas_ean_count,heat_demand_label_based,residential_share,address_count,p6_gasm3_2023_raw,climate_normalized,gas_input_kwh_annual,heat_gas_delivered,heat_nongas_estimated,heat_gross_annual,current_electrification_share,weight_res,weight_nonres,weight_E1,weight_E2,weight_G1,weight_G2
1816GG,3263.0,415.0,1240.85,42,1234,253,80,0,0,BU03610401,WK036104,GM0361,2890.0,26,24,1055912.5,1.0,26,1079.0,True,4728.010755,4349.7698946,6803.4862453999995,11153.25614,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816GH,2482.0,551.0,1420.25,36,1041,302,100,0,0,BU03610401,WK036104,GM0361,2426.0,19,19,809257.5,0.7307692307692307,26,1235.0,True,5411.578575,4978.652289,7787.122810999999,12765.775099999999,0.61,0.7307692307692307,0.2692307692307693,0.7307692307692307,0.2692307692307693,0.7307692307692307,0.2692307692307693
1816GJ,3389.0,299.0,1940.05,21,1184,281,0,0,0,BU03610401,WK036104,GM0361,1376.0,12,11,432657.5,0.6428571428571429,14,1687.0,True,7392.172515,6800.798713800001,10637.1467062,17437.94542,0.61,0.6428571428571429,0.3571428571428571,0.6428571428571429,0.3571428571428571,0.6428571428571429,0.3571428571428571
1816GK,2242.0,682.0,1084.4499999999998,29,908,282,100,0,0,BU03610401,WK036104,GM0361,1608.0,15,15,584595.0,0.8823529411764706,17,943.0,True,4132.079835,3801.5134481999994,5945.956931799999,9747.470379999999,0.61,0.8823529411764706,0.11764705882352944,0.8823529411764706,0.11764705882352944,0.8823529411764706,0.11764705882352944
1816HA,2389.0,267.0,1262.6999999999998,32,2001,309,100,0,0,BU03610401,WK036104,GM0361,2173.0,19,19,717272.5,1.0,19,1098.0,True,4811.26581,4426.3645452,6923.288134799999,11349.65268,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816HB,2270.0,801.0,1458.1999999999998,32,1278,331,90,0,0,BU03610401,WK036104,GM0361,2221.0,19,17,743577.5,1.0,19,1268.0,True,5556.179459999999,5111.6851031999995,7995.199776799998,13106.884879999998,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816HC,2403.0,916.0,1444.3999999999999,35,1312,338,100,0,0,BU03610401,WK036104,GM0361,2276.0,19,19,775290.0,1.0,19,1256.0,True,5503.597319999999,5063.309534399999,7919.535425599999,12982.844959999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816HD,1888.0,468.0,1247.75,33,1303,320,90,0,0,BU03610401,WK036104,GM0361,2105.0,19,19,807912.5,1.0,19,1085.0,True,4754.301825,4373.957679,6841.318421000001,11215.276100000001,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816HE,2417.0,1202.0,1322.5,45,2322,375,100,0,0,BU03610401,WK036104,GM0361,3222.0,25,25,978317.5,1.0,25,1150.0,True,5039.121749999999,4635.99201,7251.16699,11887.159,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816HG,11410.0,422.0,2886.5,34,6653,0,0,0,0,BU03610401,WK036104,GM0361,5310.0,41,20,1947625.0,0.8571428571428571,21,2510.0,True,10998.430949999998,10118.556473999999,348347.8015894147,358466.3580634147,0.971772646870784,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.1428571428571429
1816HJ,1533.0,0.0,895.8499999999999,47,832,0,0,0,0,BU03610401,WK036104,GM0361,322.0,2,1,132020.0,0.5,2,779.0,True,3413.457254999999,3140.380674599999,4911.877465399999,8052.258139999998,0.61,0.5,0.5,0.5,0.5,0.5,0.5
1816HK,1533.0,0.0,895.8499999999999,47,832,0,0,0,0,BU03610401,WK036104,GM0361,429.0,2,2,73887.5,0.2857142857142857,7,779.0,True,3413.457254999999,3140.380674599999,4911.877465399999,8052.258139999998,0.61,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.7142857142857143
1816JA,1533.0,0.0,895.8499999999999,47,832,197,50,50,0,BU03610401,WK036104,GM0361,1500.0,24,24,488805.0,1.0,24,779.0,True,3413.457254999999,3140.380674599999,4911.877465399999,8052.258139999998,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816JB,1538.0,0.0,825.6999999999999,46,483,0,70,30,0,BU03610401,WK036104,GM0361,1500.0,24,24,537412.5,1.0,24,718.0,True,3146.1647099999996,2894.4715331999996,4527.2503467999995,7421.721879999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816JC,1091.0,0.0,824.55,46,483,0,60,40,0,BU03610401,WK036104,GM0361,1500.0,24,24,520665.0,1.0,24,717.0,True,3141.7828649999997,2890.4402357999998,4520.944984199999,7411.385219999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816JD,1243.0,0.0,765.9,47,482,0,60,40,0,BU03610401,WK036104,GM0361,1500.0,24,24,490277.5,1.0,24,666.0,True,2918.3087700000005,2684.8440684000007,4199.3714916,6884.215560000001,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816JE,1425.0,0.0,772.8,46,643,0,70,30,0,BU03610401,WK036104,GM0361,1500.0,24,24,472147.5,1.0,24,672.0,True,2944.59984,2709.0318528,4237.2036672,6946.23552,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816JG,18074.0,0.0,4322.849999999999,35,34051,0,0,0,0,BU03610401,WK036104,GM0361,1854.0,14,6,156125.0,0.0,10,3759.0,True,16471.355354999996,15153.646926599999,23701.8580134,38855.50494,0.61,0.0,1.0,0.0,1.0,0.0,1.0
1816JH,17531.0,971.0,4322.849999999999,35,34051,0,0,0,0,BU03610401,WK036104,GM0361,7756.0,58,8,1197592.5,0.0,22,3759.0,True,16471.355354999996,15153.646926599999,498609.2287030552,513762.8756296552,0.970504589480063,0.0,1.0,0.0,1.0,0.0,1.0
1816JJ,1714.0,0.0,103.49999999999999,63,60797,201,70,0,0,BU03610401,WK036104,GM0361,830.0,10,4,271202.5,1.0,10,90.0,True,394.3660499999999,362.8167659999999,567.482634,930.2993999999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816JK,1792.0,0.0,103.49999999999999,63,60797,198,0,0,0,BU03610401,WK036104,GM0361,581.0,7,4,177412.5,1.0,7,90.0,True,394.3660499999999,362.8167659999999,567.482634,930.2993999999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816JL,1792.0,0.0,103.49999999999999,63,60797,195,0,0,0,BU03610401,WK036104,GM0361,747.0,9,9,233645.0,1.0,9,90.0,True,394.3660499999999,362.8167659999999,567.482634,930.2993999999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816JM,1792.0,0.0,103.49999999999999,63,60797,195,0,0,0,BU03610401,WK036104,GM0361,498.0,6,5,148362.5,1.0,6,90.0,True,394.3660499999999,362.8167659999999,567.482634,930.2993999999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816JN,1792.0,0.0,103.49999999999999,63,60797,197,90,0,0,BU03610401,WK036104,GM0361,830.0,10,7,260205.0,1.0,10,90.0,True,394.3660499999999,362.8167659999999,567.482634,930.2993999999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816JP,1710.0,0.0,108.1,39,24319,193,0,0,0,BU03610401,WK036104,GM0361,498.0,6,4,152305.0,1.0,6,94.0,True,411.89343,378.94195560000003,592.7040843999999,971.64604,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816JR,1710.0,0.0,108.1,39,24319,145,70,40,0,BU03610401,WK036104,GM0361,760.0,20,17,244435.0,1.0,20,94.0,True,411.89343,378.94195560000003,592.7040843999999,971.64604,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816JS,1754.0,0.0,65.55,15,12159,146,70,0,0,BU03610401,WK036104,GM0361,418.0,11,8,141550.0,1.0,11,57.0,True,249.765165,229.7839518,359.4056682,589.18962,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816JT,4255.0,0.0,97.74999999999999,31,3311,182,80,0,0,BU03610401,WK036104,GM0361,1134.0,18,16,378157.5,1.0,18,85.0,True,372.4568249999999,342.66027899999995,535.9558209999999,878.6160999999998,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816JV,1729.0,0.0,79.35,28,3311,187,80,0,0,BU03610401,WK036104,GM0361,1134.0,18,11,363667.5,1.0,18,69.0,True,302.347305,278.1595206,435.0700193999999,713.2295399999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816JW,1675.0,0.0,211.6,36,3311,185,80,0,0,BU03610401,WK036104,GM0361,1134.0,18,18,397687.5,1.0,18,184.0,True,806.2594799999999,741.7587216,1160.1867184,1901.94544,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816JX,3592.0,0.0,146.04999999999998,32,3311,185,90,0,0,BU03610401,WK036104,GM0361,1144.0,18,16,366587.5,0.9473684210526315,19,127.0,True,556.4943149999999,511.9747698,800.7810501999999,1312.7558199999999,0.61,0.9473684210526315,0.052631578947368474,0.9473684210526315,0.052631578947368474,0.9473684210526315,0.052631578947368474
1816JZ,6650.0,516.0,2852.0,21,765,312,0,0,0,BU03610401,WK036104,GM0361,3803.0,31,11,969050.0,0.6428571428571429,14,2480.0,True,10866.9756,9997.617552,328234.07344154845,338231.69099354843,0.9704415114898542,0.6428571428571429,0.3571428571428571,0.6428571428571429,0.3571428571428571,0.6428571428571429,0.3571428571428571
1816KA,1780.0,202.0,543.9499999999999,171,4325,158,10,90,110,BU03610401,WK036104,GM0361,5986.0,120,120,791167.5,0.9836065573770492,122,473.0,True,2072.612684999999,1906.8036701999995,2982.4365097999994,4889.240179999999,0.61,0.9836065573770492,0.016393442622950838,0.9836065573770492,0.016393442622950838,0.9836065573770492,0.016393442622950838
1816KB,6525.0,1065.0,6943.7,27,3726,415,100,0,0,BU03610401,WK036104,GM0361,3952.0,28,14,967017.5,0.8,15,6038.0,True,26457.580109999995,24340.973701199997,72608.11866451427,96949.09236571427,0.7489303601793378,0.8,0.19999999999999996,0.8,0.19999999999999996,0.8,0.19999999999999996
1816KC,3411.0,1081.0,802.6999999999999,232,11504,396,100,0,0,BU03610401,WK036104,GM0361,18197.0,131,130,2610852.5,1.0,131,698.0,True,3058.5278099999996,2813.8455851999997,4401.1430948,7214.9886799999995,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816KD,3740.0,0.0,768.1999999999999,149,18304,348,70,30,0,BU03610401,WK036104,GM0361,9229.0,95,80,1264490.0,0.961038961038961,77,668.0,True,2927.0724599999994,2692.9066631999995,4211.9822168,6904.8888799999995,0.6100000000000001,0.961038961038961,0.038961038961038974,0.961038961038961,0.038961038961038974,0.961038961038961,0.038961038961038974
1816KE,2037.0,812.0,1520.3,18,785,302,100,0,0,BU03610401,WK036104,GM0361,1248.0,10,10,446105.0,0.7142857142857143,14,1322.0,True,5792.79909,5329.375162800001,8335.689357199999,13665.06452,0.6099999999999999,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857
1816KG,2064.0,75.0,1361.6,26,961,292,100,0,0,BU03610401,WK036104,GM0361,1740.0,15,15,590867.5,1.0,15,1184.0,True,5188.104479999999,4773.0561216,7465.5493184,12238.60544,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816KH,1178.0,0.0,707.25,37,517,194,60,40,0,BU03610401,WK036104,GM0361,1491.0,21,21,470020.0,1.0,21,615.0,True,2694.834675,2479.247901,3877.797999,6357.0459,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816KJ,1645.0,0.0,708.4,36,516,0,60,40,0,BU03610401,WK036104,GM0361,1603.0,21,20,475825.0,0.7241379310344828,29,616.0,True,2699.21652,2483.2791984,3884.1033616,6367.38256,0.61,0.7241379310344828,0.27586206896551724,0.7241379310344828,0.27586206896551724,0.7241379310344828,0.27586206896551724
1816KK,1530.0,0.0,696.9,40,519,0,60,40,0,BU03610401,WK036104,GM0361,1603.0,21,21,483102.5,0.7241379310344828,29,606.0,True,2655.39807,2442.9662244,3821.0497355999996,6264.01596,0.61,0.7241379310344828,0.27586206896551724,0.7241379310344828,0.27586206896551724,0.7241379310344828,0.27586206896551724
1816KL,1369.0,0.0,695.75,36,517,197,60,40,0,BU03610401,WK036104,GM0361,1491.0,21,21,491320.0,1.0,21,605.0,True,2651.016225,2438.934927,3814.744373,6253.6793,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816KM,1098.0,330.0,703.8,39,517,0,0,0,0,BU03610401,WK036104,GM0361,1603.0,21,21,255955.0,0.7241379310344828,29,612.0,True,2681.6891399999995,2467.1540087999997,3858.8819111999996,6326.035919999999,0.61,0.7241379310344828,0.27586206896551724,0.7241379310344828,0.27586206896551724,0.7241379310344828,0.27586206896551724
1816KN,1608.0,0.0,639.4,37,517,0,0,0,0,BU03610401,WK036104,GM0361,1491.0,21,21,219212.5,1.0,21,556.0,True,2436.30582,2241.4013544,3505.7816055999992,5747.182959999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816KP,2605.0,569.0,1413.35,23,1003,322,90,0,0,BU03610400,WK036104,GM0361,1790.0,13,13,545542.5,0.8125,16,1229.0,True,5385.287504999999,4954.4645046,7749.2906354,12703.75514,0.61,0.8125,0.1875,0.8125,0.1875,0.8125,0.1875
1816KR,1920.0,468.0,1003.9499999999999,30,979,250,0,0,0,BU03610400,WK036104,GM0361,2317.0,18,18,330365.0,0.75,24,873.0,True,3825.3506850000003,3519.3226302000003,5504.581549799999,9023.90418,0.61,0.75,0.25,0.75,0.25,0.75,0.25
1816KS,4388.0,931.0,0.0,0,0,0,0,0,0,BU03610401,WK036104,GM0361,1767.0,16,0,61875.0,1.0,16,0.0,True,0.0,0.0,61875.0,61875.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1816KT,2609.0,1450.0,0.0,0,0,421,90,0,0,BU03610401,WK036104,GM0361,1913.0,13,13,253472.5,1.0,13,0.0,True,0.0,0.0,253472.5,253472.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1816KV,2479.0,620.0,778.55,29,838,430,90,0,0,BU03610401,WK036104,GM0361,2105.0,15,15,278792.5,0.9375,16,677.0,True,2966.5090649999997,2729.1883398,4268.7304802,6997.91882,0.61,0.9375,0.0625,0.9375,0.0625,0.9375,0.0625
1816KW,2720.0,889.0,836.05,32,1052,0,90,0,0,BU03610401,WK036104,GM0361,2655.0,19,19,341332.5,1.0,19,727.0,True,3185.601315,2930.7532098,4583.998610199999,7514.7518199999995,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816KX,1831.0,633.0,509.45,89,1085,342,90,0,0,BU03610401,WK036104,GM0361,4391.0,47,47,585632.5,1.0,47,443.0,True,1941.157335,1785.8647482000001,2793.2756318000006,4579.140380000001,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816LA,7278.0,272.0,1233.9499999999998,20,665,243,0,70,0,BU03610400,WK036104,GM0361,1539.0,12,11,371832.5,0.7333333333333333,15,1073.0,True,4701.719684999999,4325.582110199999,6765.654069799999,11091.236179999998,0.61,0.7333333333333333,0.2666666666666667,0.7333333333333333,0.2666666666666667,0.7333333333333333,0.2666666666666667
1816LB,2099.0,0.0,647.4499999999999,35,718,202,70,30,0,BU03610400,WK036104,GM0361,1620.0,19,18,498347.5,0.72,25,563.0,True,2466.9787349999997,2269.6204362,3549.9191438,5819.53958,0.61,0.72,0.28,0.72,0.28,0.72,0.28
1816LC,1683.0,0.0,104.64999999999999,41,819,192,70,30,0,BU03610400,WK036104,GM0361,1696.0,24,22,498355.0,0.96,25,91.0,True,398.74789499999997,366.8480634,573.7879965999999,940.6360599999999,0.61,0.96,0.040000000000000036,0.96,0.040000000000000036,0.96,0.040000000000000036
1816LD,2662.0,449.0,1482.35,23,683,287,80,0,0,BU03610401,WK036104,GM0361,1575.0,15,12,510887.5,0.8823529411764706,17,1289.0,True,5648.198205,5196.3423486,8127.612391399999,13323.95474,0.61,0.8823529411764706,0.11764705882352944,0.8823529411764706,0.11764705882352944,0.8823529411764706,0.11764705882352944
1816LE,4527.0,214.0,4356.2,25,17677,305,80,0,0,BU03610401,WK036104,GM0361,11376.0,90,13,3379900.0,0.8571428571428571,14,3788.0,True,16598.428859999996,15270.554551199999,2464923.602417689,2480194.156968889,0.9938430003520924,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.1428571428571429
1816LG,9864.0,208.0,983.2499999999999,20,1066,254,0,0,0,BU03610400,WK036104,GM0361,1998.0,16,10,267870.0,0.75,12,855.0,True,3746.477475,3446.759277,5391.085022999999,8837.844299999999,0.61,0.75,0.25,0.75,0.25,0.75,0.25
1816LH,1926.0,274.0,855.5999999999999,29,746,0,0,0,0,BU03610400,WK036104,GM0361,1494.0,16,16,415500.0,0.5161290322580645,31,744.0,True,3260.09268,2999.2852656000005,4691.1897744,7690.47504,0.61,0.5161290322580645,0.4838709677419355,0.5161290322580645,0.4838709677419355,0.5161290322580645,0.4838709677419355
1816LJ,1354.0,293.0,740.5999999999999,28,371,189,0,0,0,BU03610400,WK036104,GM0361,1233.0,16,16,349650.0,0.8421052631578947,19,644.0,True,2821.9081799999994,2596.1555255999997,4060.6535143999995,6656.809039999999,0.61,0.8421052631578947,0.1578947368421053,0.8421052631578947,0.1578947368421053,0.8421052631578947,0.1578947368421053
1816LK,2089.0,1257.0,921.15,29,776,253,0,0,0,BU03610400,WK036104,GM0361,1542.0,16,16,247900.0,0.8888888888888888,18,801.0,True,3509.8578449999995,3229.0692173999996,5050.595442599999,8279.664659999999,0.61,0.8888888888888888,0.11111111111111116,0.8888888888888888,0.11111111111111116,0.8888888888888888,0.11111111111111116
1816LL,1401.0,312.0,903.9,30,370,189,0,0,0,BU03610400,WK036104,GM0361,1288.0,16,16,347425.0,0.6666666666666666,24,786.0,True,3444.13017,3168.5997564,4956.0150036,8124.6147599999995,0.61,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337
1816LM,1366.0,460.0,829.15,29,370,189,0,0,0,BU03610400,WK036104,GM0361,1270.0,16,16,352750.0,0.8,20,721.0,True,3159.310245,2906.5654254,4546.1664346,7452.73186,0.61,0.8,0.19999999999999996,0.8,0.19999999999999996,0.8,0.19999999999999996
1816LN,3387.0,106.0,648.5999999999999,78,1897,268,30,70,60,BU03610400,WK036104,GM0361,7687.0,87,50,1300835.0,0.9456521739130435,92,564.0,True,2471.3605799999996,2273.6517335999997,138125.36243743447,140399.01417103448,0.9838057856244614,0.9456521739130435,0.05434782608695654,0.9456521739130435,0.05434782608695654,0.9456521739130435,0.05434782608695654
1816LP,2816.0,560.0,1109.75,25,768,264,0,0,0,BU03610400,WK036104,GM0361,1370.0,14,14,235840.0,1.0,14,965.0,True,4228.480425,3890.201991,6084.674908999999,9974.8769,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816LR,2165.0,1151.0,581.9,38,966,255,0,0,0,BU03610400,WK036104,GM0361,1917.0,20,20,226627.5,0.8333333333333334,24,506.0,True,2217.21357,2039.8364843999998,3190.5134755999998,5230.34996,0.61,0.8333333333333334,0.16666666666666663,0.8333333333333334,0.16666666666666663,0.8333333333333334,0.16666666666666663
1816LS,1687.0,1270.0,872.8499999999999,35,968,250,0,0,0,BU03610400,WK036104,GM0361,1859.0,20,20,333650.0,1.0,20,759.0,True,3325.820355,3059.7547266,4785.770213399999,7845.524939999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816LT,2106.0,586.0,899.3,37,1204,274,30,70,15,BU03610400,WK036104,GM0361,2197.0,22,22,369430.0,1.0,22,782.0,True,3426.6027900000004,3152.4745668000005,4930.7935532,8083.268120000001,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816LV,1145.0,0.0,625.5999999999999,94,12471,87,0,100,0,BU03610400,WK036104,GM0361,4219.0,71,2,711080.0,0.9852941176470589,68,544.0,True,2383.7236799999996,2193.0257856,3430.1172544,5623.14304,0.61,0.9852941176470589,0.014705882352941124,0.9852941176470589,0.014705882352941124,0.9852941176470589,0.014705882352941124
1816LW,1563.0,1.0,625.5999999999999,94,12471,194,0,100,0,BU03610400,WK036104,GM0361,3600.0,48,48,748125.0,1.0,48,544.0,True,2383.7236799999996,2193.0257856,3430.1172544,5623.14304,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816LX,1400.0,3.0,602.5999999999999,66,1289,194,0,100,0,BU03610400,WK036104,GM0361,2625.0,35,35,533625.0,1.0,35,524.0,True,2296.0867799999996,2112.3998376,3304.0100023999994,5416.409839999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816LZ,3872.0,2139.0,1894.05,47,3723,0,0,0,0,BU03610400,WK036104,GM0361,733.0,6,3,201870.0,0.0,3,1647.0,True,7216.898715000001,6639.546817800001,10384.932202200001,17024.479020000002,0.61,0.0,1.0,0.0,1.0,0.0,1.0
1816MA,3872.0,2139.0,1894.05,47,3723,643,100,0,0,BU03610400,WK036104,GM0361,4905.0,22,21,1391680.0,1.0,22,1647.0,True,7216.898715000001,6639.546817800001,10384.932202200001,17024.479020000002,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816MB,4065.0,2056.0,1859.55,35,4541,614,90,0,0,BU03610400,WK036104,GM0361,7804.0,49,20,1272470.0,0.7142857142857143,28,1617.0,True,7085.443364999999,6518.6078958,373758.6284670571,380277.23636285705,0.9828582747730396,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857
1816MC,4034.0,1512.0,1563.9999999999998,58,4425,0,0,0,0,BU03610409,WK036104,GM0361,40.0,1,1,14300.0,1.0,1,1360.0,True,5959.309199999999,5482.564463999999,8575.293135999998,14057.857599999998,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816MD,4034.0,1512.0,1563.9999999999998,58,4425,0,0,0,0,BU03610400,WK036104,GM0361,10666.0,102,2,2482557.5,0.8734177215189873,79,1360.0,True,5959.309199999999,5482.564463999999,1079482.449998745,1084965.014462745,0.9949467822548039,0.8734177215189873,0.12658227848101267,0.8734177215189873,0.12658227848101267,0.8734177215189873,0.12658227848101267
1816ME,4034.0,1512.0,1563.9999999999998,58,4425,444,100,0,0,BU03610400,WK036104,GM0361,4869.0,30,30,839155.0,1.0,30,1360.0,True,5959.309199999999,5482.564463999999,8575.293135999998,14057.857599999998,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816MG,17379.0,550.0,4389.549999999999,40,96817,0,0,0,0,BU03610409,WK036104,GM0361,2443.0,17,3,360470.0,0.5,4,3817.0,True,16725.502365,15387.4621758,24067.569044199998,39455.03122,0.61,0.5,0.5,0.5,0.5,0.5,0.5
1816MH,17379.0,550.0,4389.549999999999,40,96817,0,0,0,0,BU03610409,WK036104,GM0361,23249.0,179,7,7996395.0,0.1111111111111111,9,3817.0,True,16725.502365,15387.4621758,6233558.658429675,6248946.120605474,0.997537590838708,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.8888888888888888
1816MJ,15085.0,177.0,4389.549999999999,40,96817,0,0,0,0,BU03610409,WK036104,GM0361,10568.0,80,11,3589312.5,0.15789473684210525,19,3817.0,True,16725.502365,15387.4621758,1818723.8190442,1834111.28122,0.9916103988163877,0.15789473684210525,0.8421052631578947,0.15789473684210525,0.8421052631578947,0.15789473684210525,0.8421052631578947
1816MK,20832.0,3936.0,2996.8999999999996,41,68245,0,0,0,0,BU03610409,WK036104,GM0361,32341.0,168,4,9016795.0,0.14285714285714285,7,2606.0,True,11419.088069999998,10505.561024399998,6832699.423745124,6843204.984769524,0.9984648185977504,0.14285714285714285,0.8571428571428572,0.14285714285714285,0.8571428571428572,0.14285714285714285,0.8571428571428572
1816ML,6698.0,0.0,0.0,0,0,0,0,0,0,BU03610409,WK036104,GM0361,217.0,2,0,66185.0,0.0,1,0.0,True,0.0,0.0,66185.0,66185.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1816MT,6698.0,0.0,0.0,0,0,63,0,100,0,BU03610400,WK036104,GM0361,9829.0,146,0,4029890.0,1.0,146,0.0,True,0.0,0.0,4029890.0,4029890.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1816MV,6698.0,0.0,2996.8999999999996,41,68245,132,0,100,0,BU03610400,WK036104,GM0361,1211.0,30,1,368125.0,0.967741935483871,31,2606.0,True,11419.088069999998,10505.561024399998,16431.7749356,26937.335959999997,0.61,0.967741935483871,0.032258064516129004,0.967741935483871,0.032258064516129004,0.967741935483871,0.032258064516129004
1816MX,2502.0,0.0,0.0,0,0,123,0,100,0,BU03610400,WK036104,GM0361,1369.0,33,0,419632.5,0.8918918918918919,37,0.0,True,0.0,0.0,419632.5,419632.5,1.0,0.8918918918918919,0.10810810810810811,0.8918918918918919,0.10810810810810811,0.8918918918918919,0.10810810810810811
1816MZ,2294.0,0.0,0.0,0,0,124,0,100,0,BU03610400,WK036104,GM0361,1178.0,30,0,344325.0,1.0,30,0.0,True,0.0,0.0,344325.0,344325.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1816NA,3249.0,0.0,2996.8999999999996,41,68245,206,60,40,0,BU03610400,WK036104,GM0361,1512.0,19,19,464040.0,0.95,20,2606.0,True,11419.088069999998,10505.561024399998,16431.7749356,26937.335959999997,0.61,0.95,0.050000000000000044,0.95,0.050000000000000044,0.95,0.050000000000000044
1816NB,1366.0,0.0,933.8,20,373,201,0,60,0,BU03610400,WK036104,GM0361,876.0,11,11,267810.0,1.0,11,812.0,True,3558.0581399999996,3273.4134888,5119.954431199999,8393.367919999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1816NC,1573.0,0.0,909.65,47,744,210,80,30,0,BU03610400,WK036104,GM0361,2448.0,24,24,781972.5,0.47058823529411764,51,791.0,True,3466.039395,3188.7562434,4987.541816599999,8176.298059999999,0.61,0.47058823529411764,0.5294117647058824,0.47058823529411764,0.5294117647058824,0.47058823529411764,0.5294117647058824
